,_id,Date Time,profile,company,Location,Start Date,Stipend,Duration,Apply by Date,Offer,Skills and Perks
1662,5f9fc0349ab4cb82f82fda26,2020-11-02 13:45:47,Business Development (Sales),Media Singh,Delhi,Immediately, 5000 /month +  Incentives,3 Months,3 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]"
1663,5f9fc0359ab4cb82f82fda27,2020-11-02 13:45:48,Digital Marketing,Yatra Softech Private Limited,Chennai,Immediately, 5000 /month,3 Months,3 Nov' 20,Internship,"[""Java"","".NET"",""MS-Word"",""MS-PowerPoint"",""MS-Excel"",""Certificate"","" Letter of recommendation""]"
1664,5f9fc0389ab4cb82f82fda28,2020-11-02 13:45:49,Business Development (Sales),SIG Systems Private Limited,Delhi,Immediately, 10000 /month,3 Months,3 Nov' 20,Internship,"[""MS-Office"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Free snacks & beverages""]"
1665,5f9fc0399ab4cb82f82fda29,2020-11-02 13:45:52,Content Writing,Aldivo Creative Products Private Limited,Delhi,Immediately, 5000-8000 /month,6 Weeks,2 Nov' 20,Internship,"[""Blogging"",""Creative Writing"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]"
1666,5f9fc03a9ab4cb82f82fda2a,2020-11-02 13:45:53,Content Writing,Aldivo Creative Products Private Limited,Delhi,Immediately, 5000-8000 /month,6 Weeks,2 Nov' 20,Internship,"[""Blogging"",""Creative Writing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]"
1667,5f9fc03b9ab4cb82f82fda2b,2020-11-02 13:45:54,General Management,Stylework,Gurgaon,Immediately, 7000 /month,3 Months,2 Nov' 20,Internship,"[""MS-Excel"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week""]"
1668,5f9fc03b9ab4cb82f82fda2c,2020-11-02 13:45:55,Editorial,Rohan Book Company Private Limited,Delhi,Immediately, 8000 lump sum +  Incentives,3 Months,2 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation""]"
1669,5f9fc03c9ab4cb82f82fda2d,2020-11-02 13:45:55,Chartered Accountancy (CA),Audit By Vaishali,Faridabad,Immediately, 10000 /month,3 Months,2 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation""]"
1670,5f9fc03d9ab4cb82f82fda2e,2020-11-02 13:45:56,UI/UX Design,Vignesh Ramesh,Delhi,Immediately, 2000 /month,2 Months,2 Nov' 20,Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]"
1671,5f9fc03e9ab4cb82f82fda2f,2020-11-02 13:45:57,Graphic Design,Target Integration,Gurgaon,Immediately, 5000 /month,3 Months,2 Nov' 20,Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""Adobe Photoshop Lightroom CC"",""Social Media Marketing"",""Certificate"","" Letter of recommendation""]"
1672,5f9fc03f9ab4cb82f82fda30,2020-11-02 13:45:58,Content Writing,Rohit Goel,Delhi,Immediately, 8000 /month,3 Months,2 Nov' 20,Internship,"[""Certificate""]"
1673,5f9fc0429ab4cb82f82fda31,2020-11-02 13:46:01,Business Development (Sales),Oxzer Technologies Limited,Noida,Immediately, 2000 /month +  Incentives,2 Months,2 Nov' 20,Internship,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]"
1674,5f9fc0439ab4cb82f82fda32,2020-11-02 13:46:02,Digital Marketing,Portia Global,Gurgaon,Immediately, 20000 /month,3 Months,2 Nov' 20,Internship,"[""Letter of recommendation""]"
1675,5f9fc0449ab4cb82f82fda33,2020-11-02 13:46:03,Graphic Design,Plunes Technologies Private Limited,Gurgaon,Immediately, 10000 /month,3 Months,2 Nov' 20,Internship with job offer,"[""Adobe Photoshop"",""CorelDRAW"",""Adobe Illustrator"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Job offer""]"
1676,5f9fc0449ab4cb82f82fda34,2020-11-02 13:46:04,Marketing,Yes Property,Delhi,Immediately, 8000 /month,3 Months,2 Nov' 20,Internship,"[""English Proficiency (Spoken)"",""Certificate"","" Letter of recommendation""]"
1677,5f9fc0459ab4cb82f82fda35,2020-11-02 13:46:04,Business Analyst,Benepik,Gurgaon,Immediately, 12000-16000 /month,6 Months,2 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages"","" Job offer""]"
1678,5f9fc0469ab4cb82f82fda36,2020-11-02 13:46:05,Operations,Sheru,Delhi,Immediately, 6000-12000 /month,6 Months,2 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]"
1679,5f9fc0479ab4cb82f82fda37,2020-11-02 13:46:06,Photography,Navjyoti India Foundation,Gurgaon,Immediately, 1000-3000 /month,5 Months,2 Nov' 20,Internship,"[""Adobe Photoshop"",""CorelDRAW"",""Photography"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]"
1680,5f9fc0489ab4cb82f82fda38,2020-11-02 13:46:07,Social Media Marketing,DANIP,Delhi,Immediately, 5000 /month,1 Month,2 Nov' 20,Internship,"[""Adobe Photoshop"",""English Proficiency (Written)"",""Letter of recommendation"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]"
1681,5f9fc0489ab4cb82f82fda39,2020-11-02 13:46:08,Digital Marketing,Ridge Info Technology,Chennai,Immediately, 2000-7000 /month,1 Month,2 Nov' 20,Internship,"[""Computer Networking"",""Digital Marketing"",""Accounting"",""Financial Modeling"",""Client Relationship"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
1682,5f9fc0499ab4cb82f82fda3a,2020-11-02 13:46:08,Video Editing,Lapaas,Delhi,Immediately, 5000 /month,3 Months,2 Nov' 20,Internship with job offer,"[""Adobe Illustrator"",""Adobe Premiere Pro"",""Adobe After Effects"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages"","" Job offer""]"
1683,5f9fc04a9ab4cb82f82fda3b,2020-11-02 13:46:09,Email Marketing,STARTUPCA INVESTMENT INDIA PRIVATE LIMITED,Delhi,Immediately, 5000-8000 /month,3 Months,2 Nov' 20,Internship,"[""Email Marketing"",""Certificate"","" Informal dress code"","" Free snacks & beverages""]"
1684,5f9fc04b9ab4cb82f82fda3c,2020-11-02 13:46:10,Graphic Design,Technix Digital Marketing,Ghaziabad,Immediately, 8000 /month,3 Months,2 Nov' 20,Internship with job offer,"[""Adobe Photoshop"",""CorelDRAW"",""Adobe Illustrator"",""Adobe After Effects"",""Certificate"","" Letter of recommendation"","" Free snacks & beverages"","" Job offer""]"
1685,5f9fc04b9ab4cb82f82fda3d,2020-11-02 13:46:11,Event Management,Pitara Events,Delhi,Immediately, 10000 /month,3 Months,2 Nov' 20,Internship,"[""Letter of recommendation"","" Informal dress code""]"
1686,5f9fc04c9ab4cb82f82fda3e,2020-11-02 13:46:11,UI/UX Design,Spyne,Gurgaon,Immediately, 10000-12000 /month,3 Months,2 Nov' 20,Internship with job offer,"[""User Interface (UI) Development"",""UI & UX Design"",""Adobe Fireworks"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]"
1687,5f9fc04f9ab4cb82f82fda3f,2020-11-02 13:46:12,Graphic Design,Skillizen,Delhi,Immediately, 7000 /month,2 Months,2 Nov' 20,Internship,"[""Adobe Photoshop"",""Adobe Illustrator"",""Adobe Premiere Pro"",""Adobe Creative Suite"",""Adobe Dreamweaver"",""Adobe Flash"",""Adobe After Effects"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]"
1688,5f9fc04f9ab4cb82f82fda40,2020-11-02 13:46:15,Creative Graphic Design,Pixel 'O' Media,Gurgaon,Immediately, 5000 /month,6 Months,2 Nov' 20,Internship,"[""Adobe Illustrator"",""Adobe Premiere Pro"",""Adobe After Effects"",""Certificate"","" Letter of recommendation""]"
1689,5f9fc0509ab4cb82f82fda41,2020-11-02 13:46:15,Digital Marketing,Mudrahome,Gurgaon,Immediately, 3000 /month,3 Months,2 Nov' 20,Internship with job offer,"[""Social Media Marketing"",""Digital Marketing"",""Search Engine Optimization (SEO)"",""Certificate"","" Job offer""]"
1690,5f9fc0519ab4cb82f82fda42,2020-11-02 13:46:16,Robotic Process Automation,Navrik Software Solutions Private Limited,Delhi,Immediately, 8500 /month +  Incentives,2 Months,2 Nov' 20,Internship,"[""Robotic Process Automation (RPA)"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
1691,5f9fc0529ab4cb82f82fda43,2020-11-02 13:46:17,PHP Development,Shipgig Ventures Private Limited,Noida,Immediately, 5000 /month,6 Months,2 Nov' 20,Internship,"[""Flexible work hours"","" 5 days a week""]"
1692,5f9fc0529ab4cb82f82fda44,2020-11-02 13:46:18,Full Stack Development,Shipgig Ventures Private Limited,Noida,Immediately, 5000 /month,6 Months,2 Nov' 20,Internship,"[""Flexible work hours"","" 5 days a week""]"
1693,5f9fc0539ab4cb82f82fda45,2020-11-02 13:46:18,Business Development (Sales),Intrisus Corporation,Gurgaon,Immediately, 4000 /month,3 Months,2 Nov' 20,Internship with job offer,"[""MS-Office"",""MS-Word"",""MS-PowerPoint"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week"","" Job offer""]"
1694,5f9fc0549ab4cb82f82fda46,2020-11-02 13:46:19,Community Management,Superkwik Foods India Private Limited,Delhi,Immediately, 10000-15000 /month,2 Months,2 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Job offer""]"
1695,5f9fc0559ab4cb82f82fda47,2020-11-02 13:46:20,Business Development (Sales),Superkwik Foods India Private Limited,Gurgaon,Immediately, 10000 /month +  Incentives,2 Months,2 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Job offer""]"
1696,5f9fc0569ab4cb82f82fda48,2020-11-02 13:46:21,Marketing,Icecreamlabs,Gurgaon,Immediately, 10000 /month,2 Months,2 Nov' 20,Internship,"[""Letter of recommendation"","" 5 days a week""]"
1697,5f9fc0579ab4cb82f82fda49,2020-11-02 13:46:22,Company Secretary (CS),Neerav Gupta,Delhi,Immediately, 5000-10000 /month,6 Months,2 Nov' 20,Internship,"[""Accounting"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code""]"
1698,5f9fc0579ab4cb82f82fda4a,2020-11-02 13:46:23,Business Development (Sales),GetWork Services Private Limited,Gurgaon,Immediately, 15000 /month,6 Months,2 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]"
1699,5f9fc0589ab4cb82f82fda4b,2020-11-02 13:46:23,Customer Support,Anil Agencies Private Limited,Delhi,Immediately, 8000 /month,6 Months,2 Nov' 20,Internship,"[""MS-Word"",""MS-Excel"",""Informal dress code"","" Free snacks & beverages""]"
1700,5f9fc0599ab4cb82f82fda4c,2020-11-02 13:46:24,Graphic Design,The Sachdev Group,Delhi,Immediately, 5000-8000 /month,6 Months,2 Nov' 20,Internship,"[""Adobe Dreamweaver"",""Certificate"","" Letter of recommendation"","" Informal dress code""]"
1701,5f9fc05a9ab4cb82f82fda4d,2020-11-02 13:46:25,Human Resources (HR),Kutumbh Care Private Limited,Noida,Immediately, 6000 /month,6 Months,2 Nov' 20,Internship,"[""Certificate""]"
1702,5f9fc05b9ab4cb82f82fda4e,2020-11-02 13:46:26,Operations,Inventive Solutions Private Limited,Noida,Immediately, 15000 /month,6 Months,2 Nov' 20,Internship with job offer,"[""Certificate"","" Job offer""]"
1703,5f9fc05b9ab4cb82f82fda4f,2020-11-02 13:46:27,Fashion Design,SV Global Designs Private Limited,Delhi,Immediately, 12000 /month,6 Months,2 Nov' 20,Internship with job offer,"[""Certificate"","" Informal dress code"","" Job offer""]"
1704,5f9fc05c9ab4cb82f82fda50,2020-11-02 13:46:27,Law/ Legal,Advocate Prateek Lakra,Delhi,Immediately,Unpaid,1 Month,2 Nov' 20,Internship,"[""Certificate"","" Flexible work hours""]"
1705,5f9fc05d9ab4cb82f82fda51,2020-11-02 13:46:28,Accountancy,HuPlus Market Innovations Private Limited,Ghaziabad,Immediately, 3000-6000 /month,3 Months,2 Nov' 20,Internship,"[""MS-Office"",""MS-Word"",""Accounting"",""Tally"",""MS-Excel"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]"
1706,5f9fc05e9ab4cb82f82fda52,2020-11-02 13:46:29,Marketing,LocalRamu,Delhi,Immediately, 10000 /month,3 Months,2 Nov' 20,Internship,"[""Certificate""]"
1707,5f9fc05f9ab4cb82f82fda53,2020-11-02 13:46:30,Digital Marketing,Magnanimous Design Minds Private Limited,Delhi,Immediately, 3000-5000 /month,6 Months,2 Nov' 20,Internship,"[""Social Media Marketing"",""Blogging"",""WordPress"",""Search Engine Optimization (SEO)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]"
1708,5f9fc0609ab4cb82f82fda54,2020-11-02 13:46:31,Graphic Design,Rohan Book Company Private Limited,Delhi,Immediately, 10000 lump sum +  Incentives,3 Months,2 Nov' 20,Internship,"[""Adobe Photoshop"",""CorelDRAW"",""Adobe Illustrator"",""Certificate"","" Letter of recommendation""]"
1709,5f9fc0619ab4cb82f82fda55,2020-11-02 13:46:32,Communications,GiveIndia,Chennai,Immediately, 5000 /month,2 Months,2 Nov' 20,Internship,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" 5 days a week""]"
1710,5f9fc0639ab4cb82f82fda56,2020-11-02 13:46:33,Content Writing,Zera Technologies Private Limited,Faridabad,Immediately, 5000 /month,6 Months,2 Nov' 20,Internship with job offer,"[""Blogging"",""Search Engine Optimization (SEO)"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Flexible work hours"","" Informal dress code"","" Job offer""]"
1711,5f9fc0649ab4cb82f82fda57,2020-11-02 13:46:35,Business Development (Sales),INDO ARTS INTERNATIONAL,Greater Noida,Immediately, 5000 /month,6 Months,2 Nov' 20,Internship,"[""MS-Office"",""Blogging"",""MS-Word"",""MS-PowerPoint"",""MS-Excel"",""English Proficiency (Written)"",""Certificate""]"
1712,5f9fc0659ab4cb82f82fda58,2020-11-02 13:46:36,Content Writing,STARTUPCA INVESTMENT INDIA PRIVATE LIMITED,Noida,Immediately, 5000 /month,6 Months,2 Nov' 20,Internship,"[""Social Media Marketing"",""Blogging"",""Search Engine Optimization (SEO)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages""]"
1713,5f9fc0699ab4cb82f82fda59,2020-11-02 13:46:40,Health Advisor (Diet/Nutrition),Insurgics Health Solution,Delhi,Immediately, 5000 /month,3 Months,2 Nov' 20,Internship with job offer,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]"
1714,5f9fc0699ab4cb82f82fda5a,2020-11-02 13:46:41,Business Development (Sales),The Alpha Agency,Gurgaon,Immediately, 10000 /month +  Incentives,3 Months,2 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages"","" Job offer""]"
1715,5f9fc06a9ab4cb82f82fda5b,2020-11-02 13:46:41,Digital Marketing,Metaorigin Labs,Gurgaon,Immediately, 5000 /month,6 Months,2 Nov' 20,Internship,"[""Social Media Marketing"",""Digital Marketing"",""Google AdWords"",""Search Engine Optimization (SEO)"",""Facebook Marketing"",""Copywriting"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week""]"
1716,5f9fc06b9ab4cb82f82fda5c,2020-11-02 13:46:42,Business Development (Sales),Kodeclamp Marketing Technology Solutions,Agra,Immediately, 5000 /month,2 Months,2 Nov' 20,Internship with job offer,"[""Digital Marketing"",""Salesforce"",""Certificate"","" Letter of recommendation"","" Job offer""]"
1717,5f9fc06c9ab4cb82f82fda5d,2020-11-02 13:46:43,Medical/Therapy Expertise,Insurgics Health Solution,Delhi,Immediately, 5000 /month,3 Months,2 Nov' 20,Internship with job offer,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Job offer""]"
1718,5f9fc06d9ab4cb82f82fda5e,2020-11-02 13:46:44,Marketing,Masterpiece,Delhi,Immediately, 10000 /month,3 Months,2 Nov' 20,Internship,"[""Adobe Illustrator"",""MS-Word"",""Digital Marketing"",""Creative Writing"",""MS-Excel"",""Copywriting"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" 5 days a week""]"
1719,5f9fc06e9ab4cb82f82fda5f,2020-11-02 13:46:45,Engineering,GeoMETre,Noida,Immediately, 5500 /month,6 Months,2 Nov' 20,Internship with job offer,"[""Certificate"","" Letter of recommendation"","" Job offer""]"
1720,5f9fc06e9ab4cb82f82fda60,2020-11-02 13:46:46,Graphic Design,The Alpha Agency,Gurgaon,Immediately, 10000-20000 /month,3 Months,2 Nov' 20,Internship with job offer,"[""Adobe Photoshop"",""CorelDRAW"",""Adobe Illustrator"",""3ds Max"",""Adobe After Effects"",""Blender 3D"",""Cinema 4D"",""Certificate"","" Letter of recommendation"","" Free snacks & beverages"","" Job offer""]"
1721,5f9fc06f9ab4cb82f82fda61,2020-11-02 13:46:46,Digital Marketing,Social Education & Liberty Foundation,Delhi,Immediately, 1200 /week,1 Week,23 Nov' 20,Internship,"[""Social Media Marketing"",""Digital Marketing"",""Computer Vision"",""Certificate"","" Flexible work hours""]"
1722,5f9fc0709ab4cb82f82fda62,2020-11-02 13:46:47,Business Development (Sales),Breaking Jobs,Noida,Immediately, 20000-25000 /month,6 Months,2 Nov' 20,Internship,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Free snacks & beverages""]"
1723,5f9fc0719ab4cb82f82fda63,2020-11-02 13:46:48,Business Development (Sales),Spoken English,Delhi,Immediately, 2000 lump sum +  Incentives,4 Weeks,2 Nov' 20,Internship,"[""Social Media Marketing"",""Digital Marketing"",""Salesforce"",""Certificate"","" Letter of recommendation"","" Flexible work hours""]"
1724,5f9fc0729ab4cb82f82fda64,2020-11-02 13:46:49,Business Development (Sales),Avinash Jain,Ghaziabad,Immediately, 5000-7000 /month,6 Months,2 Nov' 20,Internship with job offer,"[""Salesforce"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Job offer""]"
1725,5f9fc0729ab4cb82f82fda65,2020-11-02 13:46:50,Content Writing,Vibratic Media Private Limited,Noida,Immediately, 5000-10000 /month,3 Months,2 Nov' 20,Internship with job offer,"[""Creative Writing"",""CMS"",""Hindi Proficiency (Written)"",""Certificate"","" Informal dress code"","" Free snacks & beverages"","" Job offer""]"
1726,5f9fc0739ab4cb82f82fda66,2020-11-02 13:46:50,Business Development (Sales),Mayoor School Of Music,Noida,Immediately, 9000-11000 /month,3 Months,6 Nov' 20,Internship,"[""MS-Office"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages""]"
1727,5f9fc0749ab4cb82f82fda67,2020-11-02 13:46:51,Social Media Marketing,Mayoor School Of Music,Noida,Immediately, 7000-9000 /month,3 Months,2 Nov' 20,Internship,"[""Social Media Marketing"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Informal dress code"","" Free snacks & beverages""]"
1728,5f9fc0759ab4cb82f82fda68,2020-11-02 13:46:52,Web Development,EVG Software Solutions,Noida,Immediately, 10000 /month,6 Months,2 Nov' 20,Internship,"[""Java"",""PHP"",""MySQL"",""HTML"",""JavaScript"",""LARAVEL"",""Certificate"","" Letter of recommendation"","" Informal dress code""]"
1729,5f9fc0759ab4cb82f82fda69,2020-11-02 13:46:53,Data Analytics,Dhwani Ventures,Delhi,Immediately, 5000-10000 /month,6 Months,2 Nov' 20,Internship,"[""MS-Excel"",""Certificate"","" Informal dress code"","" 5 days a week""]"
1730,5f9fc0769ab4cb82f82fda6a,2020-11-02 13:46:53,Digital Marketing,STARTUPCA INVESTMENT INDIA PRIVATE LIMITED,Delhi,Immediately, 5000-8000 /month,6 Months,2 Nov' 20,Internship,"[""Search Engine Marketing (SEM)"",""Search Engine Optimization (SEO)"",""Certificate""]"
1731,5f9fc0779ab4cb82f82fda6b,2020-11-02 13:46:54,Field Visit/Site Visit,Biltrax Construction Data,Gurgaon,Immediately, 2000 /week +  Incentives,2 Weeks,23 Nov' 20,Internship,"[""Certificate""]"
1732,5f9fc0789ab4cb82f82fda6c,2020-11-02 13:46:55,Web Development,Avni Gujral,Delhi,Immediately, 5000 /month,1 Month,2 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]"
1733,5f9fc0799ab4cb82f82fda6d,2020-11-02 13:46:56,Digital Marketing,Moonshot Foodworks Private Limited,Delhi,Immediately, 8000 /month,1 Month,2 Nov' 20,Internship,"[""MS-Office"",""Certificate"","" Flexible work hours"","" Informal dress code""]"
1734,5f9fc07a9ab4cb82f82fda6e,2020-11-02 13:46:57,Web Development,HRM Solutions,Gurgaon,Immediately, 12000 /month,2 Months,2 Nov' 20,Internship,[]
1735,5f9fc07a9ab4cb82f82fda6f,2020-11-02 13:46:58,Web Development,Yantraksh Logistics Private Limited,Delhi,Immediately, 3000-6000 /month,2 Months,2 Nov' 20,Internship,"[""Java"",""HTML"",""CSS"",""Python"",""Django"",""React Native"",""ReactJS"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]"
1736,5f9fc07b9ab4cb82f82fda70,2020-11-02 13:46:58,Graphic Design,Magnanimous Design Minds Private Limited,Delhi,Immediately, 3000-5000 /month,6 Months,2 Nov' 20,Internship,"[""Adobe Photoshop"",""CorelDRAW"",""Adobe Illustrator"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Free snacks & beverages""]"
1737,5f9fc07c9ab4cb82f82fda71,2020-11-02 13:46:59,Interior Design,Falcon Solution,Delhi,Immediately, 4000-9000 /month,6 Months,2 Nov' 20,Internship,"[""AutoCAD"",""Adobe Photoshop"",""CorelDRAW"",""Unity 3D"",""Google SketchUp "",""3ds Max"",""Sketch"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Free snacks & beverages""]"
1738,5f9fc07d9ab4cb82f82fda72,2020-11-02 13:47:00,Fashion Design,Hula Global Fashions Private Limited,Noida,Immediately, 3000 /month,3 Months,14 Nov' 20,Internship,"[""Mathematics"",""MS-Excel"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Fashion Designing"",""Certificate"","" Letter of recommendation""]"
1739,5f9fc07f9ab4cb82f82fda73,2020-11-02 13:47:01,Accounts,Audit By Vaishali,Faridabad,Immediately, 7000 /month,3 Months,2 Nov' 20,Internship,"[""Tally"",""Certificate"","" Letter of recommendation""]"
1740,5f9fc0809ab4cb82f82fda74,2020-11-02 13:47:03,Web Development,APVM Electronics Private Limited,Delhi,Immediately, 10000 /month,3 Months,2 Nov' 20,Internship,"[""PHP"","".NET"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week""]"
1741,5f9fc0809ab4cb82f82fda75,2020-11-02 13:47:04,Architecture,Expodian Educational And Welfare Trust,Delhi,Immediately, 5000 /month,1 Month,2 Nov' 20,Internship,"[""Certificate"","" Letter of recommendation"","" 5 days a week""]"
1742,5f9fc0819ab4cb82f82fda76,2020-11-02 13:47:04,Telecalling,Dhyeya Ias Institute,Greater Noida,Immediately, 10000-15000 /month,6 Months,23 Nov' 20,Internship,"[""MS-Word"",""MS-Excel""]"
1743,5f9fc0829ab4cb82f82fda77,2020-11-02 13:47:05,Marketing,COOX,Noida,Immediately, 7000 /month,5 Months,23 Nov' 20,Internship,"[""MS-Office"",""English Proficiency (Spoken)"",""Social Media Marketing"",""Digital Marketing"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" Free snacks & beverages""]"
1744,5f9fc0839ab4cb82f82fda78,2020-11-02 13:47:06,Digital Marketing,Online Commerce Solutions Private Limited,Delhi,Immediately, 12000 /month,6 Months,2 Nov' 20,Internship with job offer,"[""Digital Marketing"",""MS-Excel"",""English Proficiency (Spoken)"",""Job offer""]"
1745,5f9fc0849ab4cb82f82fda79,2020-11-02 13:47:07,Catalogue & Brand Management,HuPlus Market Innovations Private Limited,Noida,Immediately, 3000-6000 /month,3 Months,2 Nov' 20,Internship,"[""MS-Excel"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
1746,5f9fc0849ab4cb82f82fda7a,2020-11-02 13:47:08,Social Media Marketing,TalHunt Konnect,Delhi,Immediately, 15000 /month,6 Months,2 Nov' 20,Internship with job offer,"[""Social Media Marketing"",""Creative Writing"",""Job offer""]"
1747,5f9fc0859ab4cb82f82fda7b,2020-11-02 13:47:08,Digital Marketing,PAYZUS,Delhi,Immediately, 10000-14000 /month,3 Months,2 Nov' 20,Internship,"[""Social Media Marketing"",""Digital Marketing"",""Search Engine Optimization (SEO)"",""Creative Writing"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" 5 days a week""]"
1748,5f9fc0869ab4cb82f82fda7c,2020-11-02 13:47:09,Web Development,Primewayz Esolutions Private Limited,Noida,Immediately, 7000 /month,3 Months,2 Nov' 20,Internship with job offer,"[""Java"",""HTML"",""JavaScript"",""AngularJS"",""Golang"",""English Proficiency (Written)"",""Hindi Proficiency (Spoken)"",""Hindi Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Flexible work hours"","" Informal dress code"","" 5 days a week"","" Job offer""]"
1749,5f9fc0879ab4cb82f82fda7d,2020-11-02 13:47:10,Online Sales & SM-Marketing (Indian Fashion),Musejam,Delhi,Immediately, 6000-12000 /month,6 Months,2 Nov' 20,Internship,"[""Facebook Marketing"",""Instagram Marketing"",""Certificate"","" Letter of recommendation""]"
1750,5f9fc0889ab4cb82f82fda7e,2020-11-02 13:47:11,Business Development (Sales),Winzid Technologies,Delhi,Immediately, 10000 /month,2 Months,2 Nov' 20,Internship with job offer,"[""Digital Marketing"",""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Certificate"","" Letter of recommendation"","" Job offer""]"
1751,5f9fc0899ab4cb82f82fda7f,2020-11-02 13:47:12,Operations,Breaking Jobs,Noida,Immediately, 30000-35000 /month,6 Months,2 Nov' 20,Internship,"[""English Proficiency (Spoken)"",""English Proficiency (Written)"",""Fashion Styling"",""Certificate"","" Letter of recommendation"","" Free snacks & beverages""]"
1752,5f9fc0899ab4cb82f82fda80,2020-11-02 13:47:13,Graphic Design,Winzid Technologies,Faridabad,Immediately, 10000 /month,1 Month,2 Nov' 20,Internship,"[""Adobe Photoshop"",""CorelDRAW"",""Adobe Illustrator"",""Adobe Premiere Pro"",""3ds Max"",""Letter of recommendation""]"
